trial_id,offence_pp_general,offence_pp,pp_sentence_years,trial_month,trial_year,trial_place,pris_ht_pp,def_age_pp,def_literacy,def_religion_pp,marital_status_pp,children_nr,cash_sav_pp,occupation_pp,coloffence_info,offence_ni,death_in_custody_pp,length_of_stay_until_probat,length_of_stay_until_tl,previous_convictions
696329,STEALING,BURGLARY,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",YORKSHIRE,"(167.64, 200.66]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",WEAVER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696330,FORGERY,FORGERY,"(0.999, 10.0]","(7.0, 9.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696331,ASSAULT,MURDER,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read Little,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696332,STEALING,STEALING,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696333,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",DERBY ASSIZES,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",BUTCHER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696334,STEALING,BURGLARY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",LINCOLN ASSIZES,"(121.919, 162.56]","(23.0, 28.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696335,STEALING,BURGLARY,"(0.999, 10.0]","(7.0, 9.0]","(1843.0, 1845.0]",LIVERPOOL,"(165.1, 167.64]","(8.999, 20.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696336,STEALING,BURGLARY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(20.0, 23.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696337,ROBBERY,HIGHWAY_ROBBERY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696338,STEALING,BURGLARY,"(10.0, 15.0]","(9.0, 12.0]","(1843.0, 1845.0]",LIVERPOOL,"(167.64, 200.66]","(20.0, 23.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696339,STEALING,STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(165.1, 167.64]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",SHOEMAKER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696340,ROBBERY,ROBBERY,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",DURHAM ASSIZES,"(121.919, 162.56]","(28.0, 70.0]",Read and Write,Roman Catholic,W,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696341,STEALING,STEALING,"(10.0, 15.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696342,STEALING,BURGLARY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",LINCOLN ASSIZES,"(121.919, 162.56]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696343,STEALING,BURGLARY,"(0.999, 10.0]","(7.0, 9.0]","(1843.0, 1845.0]",CHESTER ASSIZES,"(121.919, 162.56]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696344,STEALING,BURGLARY,"(0.999, 10.0]","(7.0, 9.0]","(1843.0, 1845.0]",SCOTLAND,"(167.64, 200.66]","(20.0, 23.0]",Read or Both Little,Presbyterian,S,"(-0.001, 2.0]","(-0.001, 48.0]",WEAVER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696345,STEALING,BURGLARY,"(0.999, 10.0]","(7.0, 9.0]","(1843.0, 1845.0]",SCOTLAND,"(121.919, 162.56]","(20.0, 23.0]",Read or Both Little,Presbyterian,S,"(-0.001, 2.0]","(-0.001, 48.0]",WEAVER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696346,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696347,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(9.0, 12.0]","(1843.0, 1845.0]",YORKSHIRE,"(121.919, 162.56]","(8.999, 20.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696348,PROCESSING,OBTAINING,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(121.919, 162.56]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696349,STEALING,BURGLARY,"(15.0, 99.0]","(7.0, 9.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(7.796, 27.433]",No Previous Convictions
696350,PROCESSING,OBTAINING,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696351,FORGERY,FORGERY,"(0.999, 10.0]","(7.0, 9.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,UNKNOWN,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696352,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",MAIDSTONE ASSIZES,"(165.1, 167.64]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696353,STEALING,BURGLARY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",SHOEMAKER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696354,ASSAULT,WOUNDING,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",MAIDSTONE ASSIZES,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696355,STEALING,BURGLARY,"(10.0, 15.0]","(9.0, 12.0]","(1843.0, 1845.0]",LIVERPOOL,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696356,STEALING,BURGLARY,"(0.999, 10.0]","(7.0, 9.0]","(1843.0, 1845.0]",LIVERPOOL,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696357,SEXUAL,RAPE,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696358,FORGERY,FORGERY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Superior Literacy,UNKNOWN,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696359,ASSAULT,SHOOTING,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",CHESTER ASSIZES,"(167.64, 200.66]","(28.0, 70.0]",Read or Both Little,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696360,STEALING,BURGLARY,"(10.0, 15.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696361,STEALING,BURGLARY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",YORKSHIRE,"(165.1, 167.64]","(28.0, 70.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696362,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(3.0, 7.0]","(1843.0, 1845.0]",YORKSHIRE,"(167.64, 200.66]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",TAILOR,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696363,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(9.0, 12.0]","(1843.0, 1845.0]",LIVERPOOL,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696364,ASSAULT,ASSAULT,"(15.0, 99.0]","(7.0, 9.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",BUTCHER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696365,STEALING,STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(23.0, 28.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696366,STEALING,BURGLARY,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696367,SEXUAL,RAPE,"(15.0, 99.0]","(7.0, 9.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(167.64, 200.66]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(7.796, 27.433]",No Previous Convictions
696368,STEALING,BURGLARY,"(0.999, 10.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696369,STEALING,BURGLARY,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696370,STEALING,BURGLARY,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696371,STEALING,BURGLARY,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(48.0, 214.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696372,STEALING,STEALING,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Read or Both Little,Protestant,M,"(2.0, 12.0]","(48.0, 214.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696373,SEXUAL,BESTIALITY,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696374,ASSAULT,CUTTING,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Read or Both Little,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696375,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read or Both Little,Presbyterian,M,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696376,STEALING,BURGLARY,"(15.0, 99.0]","(3.0, 7.0]","(1843.0, 1845.0]",SCOTLAND,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Presbyterian,M,"(2.0, 12.0]","(-0.001, 48.0]",WEAVER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(7.796, 27.433]",No Previous Convictions
696377,STEALING,BURGLARY,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",CHESTER ASSIZES,"(167.64, 200.66]","(28.0, 70.0]",Illiterate,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",COLLIER,No Colony Offence,Has Offence in NI,Died in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
696378,STEALING,STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696379,STEALING,STEALING,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read or Both Little,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696380,STEALING,STEALING,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696381,STEALING,BURGLARY,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Died in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
696382,STEALING,STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",STAFFORD,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696383,SEXUAL,RAPE,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",LIVERPOOL,"(121.919, 162.56]","(23.0, 28.0]",Read Little,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696384,STEALING,STEALING,"(10.0, 15.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(48.0, 214.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696385,STEALING,BURGLARY,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",DERBY ASSIZES,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696386,SEXUAL,RAPE,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",CHESTER ASSIZES,"(121.919, 162.56]","(28.0, 70.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(3.649, 30.929]","(2.9090000000000003, 7.796]",No Previous Convictions
696387,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(48.0, 214.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696388,ROBBERY,ROBBERY,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Presbyterian,S,"(-0.001, 2.0]","(-0.001, 48.0]",SHOEMAKER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696389,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(121.919, 162.56]","(20.0, 23.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",CARPENTER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696390,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(121.919, 162.56]","(28.0, 70.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696391,STEALING,BURGLARY,"(0.999, 10.0]","(9.0, 12.0]","(1843.0, 1845.0]",YORKSHIRE,"(165.1, 167.64]","(28.0, 70.0]",Read and Write,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",CARPENTER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696392,ASSAULT,SHOOTING,"(10.0, 15.0]","(9.0, 12.0]","(1843.0, 1845.0]",DURHAM ASSIZES,"(162.56, 165.1]","(23.0, 28.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",COLLIER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696393,STEALING,BURGLARY,"(10.0, 15.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696394,ASSAULT,UTTERING,"(15.0, 99.0]","(9.0, 12.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,UNKNOWN,S,"(-0.001, 2.0]","(-0.001, 48.0]",CLERK,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696395,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read and Write,Protestant,M,"(-0.001, 2.0]","(-0.001, 48.0]",GROOM,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696396,STEALING,BURGLARY,"(0.999, 10.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read and Write,Protestant,M,"(2.0, 12.0]","(48.0, 214.0]",STONEMASON,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696397,STEALING,BURGLARY,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(165.1, 167.64]","(8.999, 20.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
696398,ROBBERY,ROBBERY,"(10.0, 15.0]","(9.0, 12.0]","(1843.0, 1845.0]",CENTRAL CRIMINAL COURT,"(162.56, 165.1]","(20.0, 23.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
